name,leavetime,reachtime,seat,charge,date,day,airport,leavehour
에어부산,1620,1730,일반석,118700,2023-07-25,화,CJU,16
아시아나항공,1625,1735,할인석,90700,2023-07-25,화,CJU,16
아시아나항공,1625,1735,일반석,132700,2023-07-25,화,CJU,16
제주항공,1630,1735,할인석,78600,2023-07-25,화,CJU,16
제주항공,1630,1735,일반석,119200,2023-07-25,화,CJU,16
대한항공,1640,1755,할인석,94700,2023-07-25,화,CJU,16
대한항공,1640,1755,일반석,129700,2023-07-25,화,CJU,16
아시아나항공,1655,1805,할인석,90700,2023-07-25,화,CJU,16
아시아나항공,1655,1805,일반석,132700,2023-07-25,화,CJU,16
진에어,1700,1810,할인석,64600,2023-07-25,화,CJU,17
아시아나항공,1700,1810,할인석,72700,2023-07-25,화,CJU,17
대한항공,1700,1815,할인석,94700,2023-07-25,화,CJU,17
진에어,1700,1810,일반석,119700,2023-07-25,화,CJU,17
대한항공,1700,1815,일반석,129700,2023-07-25,화,CJU,17
아시아나항공,1700,1810,일반석,132700,2023-07-25,화,CJU,17
에어부산,1705,1820,할인석,60400,2023-07-25,화,CJU,17
티웨이항공,1705,1815,할인석,62010,2023-07-25,화,CJU,17
티웨이항공,1705,1815,일반석,118700,2023-07-25,화,CJU,17
에어부산,1705,1820,일반석,118700,2023-07-25,화,CJU,17
제주항공,1720,1830,할인석,65600,2023-07-25,화,CJU,17
제주항공,1720,1830,일반석,119200,2023-07-25,화,CJU,17
이스타항공,1735,1845,할인석,58600,2023-07-25,화,CJU,17
이스타항공,1735,1845,일반석,119600,2023-07-25,화,CJU,17
대한항공,1735,1845,일반석,129700,2023-07-25,화,CJU,17
진에어,1745,1900,할인석,64600,2023-07-25,화,CJU,17
진에어,1745,1900,일반석,119700,2023-07-25,화,CJU,17
제주항공,1755,1905,할인석,71600,2023-07-25,화,CJU,17
제주항공,1755,1905,일반석,119200,2023-07-25,화,CJU,17
이스타항공,1805,1910,할인석,58600,2023-07-25,화,CJU,18
이스타항공,1805,1910,일반석,119600,2023-07-25,화,CJU,18
대한항공,1820,1935,할인석,94700,2023-07-25,화,CJU,18
대한항공,1820,1935,일반석,129700,2023-07-25,화,CJU,18
이스타항공,1825,1935,할인석,63600,2023-07-25,화,CJU,18
이스타항공,1825,1935,일반석,119600,2023-07-25,화,CJU,18
하이에어,1840,2010,특가석,54600,2023-07-25,화,CJU,18
제주항공,1840,1950,할인석,71600,2023-07-25,화,CJU,18
하이에어,1840,2010,일반석,118700,2023-07-25,화,CJU,18
제주항공,1840,1950,일반석,119200,2023-07-25,화,CJU,18
아시아나항공,1850,2000,할인석,72700,2023-07-25,화,CJU,18
아시아나항공,1850,2000,일반석,132700,2023-07-25,화,CJU,18
아시아나항공,1900,2010,할인석,84700,2023-07-25,화,CJU,19
아시아나항공,1900,2010,일반석,132700,2023-07-25,화,CJU,19
대한항공,1905,2020,특가석,57700,2023-07-25,화,CJU,19
대한항공,1905,2020,할인석,83700,2023-07-25,화,CJU,19
대한항공,1905,2020,일반석,129700,2023-07-25,화,CJU,19
에어부산,1915,2030,할인석,58280,2023-07-25,화,CJU,19
에어부산,1915,2030,일반석,118700,2023-07-25,화,CJU,19
티웨이항공,1925,2035,할인석,57260,2023-07-25,화,CJU,19
티웨이항공,1925,2035,일반석,118700,2023-07-25,화,CJU,19
아시아나항공,1930,2040,할인석,72700,2023-07-25,화,CJU,19
아시아나항공,1930,2040,일반석,132700,2023-07-25,화,CJU,19
에어부산,1935,2055,할인석,56160,2023-07-25,화,CJU,19
대한항공,1935,2050,특가석,57700,2023-07-25,화,CJU,19
대한항공,1935,2050,할인석,83700,2023-07-25,화,CJU,19
에어부산,1935,2055,일반석,118700,2023-07-25,화,CJU,19
대한항공,1935,2050,일반석,129700,2023-07-25,화,CJU,19
대한항공,1950,2100,특가석,57700,2023-07-25,화,CJU,19
아시아나항공,1950,2100,할인석,72700,2023-07-25,화,CJU,19
대한항공,1950,2100,할인석,83700,2023-07-25,화,CJU,19
대한항공,1950,2100,일반석,129700,2023-07-25,화,CJU,19
아시아나항공,1950,2100,일반석,132700,2023-07-25,화,CJU,19
티웨이항공,1955,2105,할인석,76260,2023-07-25,화,CJU,19
티웨이항공,1955,2105,일반석,118700,2023-07-25,화,CJU,19
제주항공,2000,2110,할인석,65600,2023-07-25,화,CJU,20
제주항공,2000,2110,일반석,119200,2023-07-25,화,CJU,20
에어서울,2005,2115,할인석,58600,2023-07-25,화,CJU,20
에어서울,2005,2115,특가석,64300,2023-07-25,화,CJU,20
에어서울,2005,2115,일반석,119700,2023-07-25,화,CJU,20
대한항공,2020,2130,특가석,64700,2023-07-25,화,CJU,20
아시아나항공,2020,2130,특가석,66700,2023-07-25,화,CJU,20
아시아나항공,2020,2130,할인석,72700,2023-07-25,화,CJU,20
대한항공,2020,2130,할인석,83700,2023-07-25,화,CJU,20
대한항공,2020,2130,일반석,129700,2023-07-25,화,CJU,20
아시아나항공,2020,2130,일반석,132700,2023-07-25,화,CJU,20
이스타항공,2025,2130,할인석,63600,2023-07-25,화,CJU,20
이스타항공,2025,2130,일반석,119600,2023-07-25,화,CJU,20
대한항공,2030,2140,특가석,64700,2023-07-25,화,CJU,20
대한항공,2030,2140,할인석,83700,2023-07-25,화,CJU,20
대한항공,2030,2140,일반석,129700,2023-07-25,화,CJU,20
아시아나항공,2045,2155,특가석,60700,2023-07-25,화,CJU,20
티웨이항공,2045,2155,특가석-환불불가,67700,2023-07-25,화,CJU,20
티웨이항공,2045,2155,할인석,71510,2023-07-25,화,CJU,20
아시아나항공,2045,2155,할인석,72700,2023-07-25,화,CJU,20
티웨이항공,2045,2155,일반석,118700,2023-07-25,화,CJU,20
아시아나항공,2045,2155,일반석,132700,2023-07-25,화,CJU,20
아시아나항공,2050,2200,특가석,60700,2023-07-25,화,CJU,20
대한항공,2050,2200,특가석,64700,2023-07-25,화,CJU,20
제주항공,2050,2200,할인석,71600,2023-07-25,화,CJU,20
아시아나항공,2050,2200,할인석,72700,2023-07-25,화,CJU,20
대한항공,2050,2200,할인석,83700,2023-07-25,화,CJU,20
제주항공,2050,2200,일반석,119200,2023-07-25,화,CJU,20
대한항공,2050,2200,일반석,129700,2023-07-25,화,CJU,20
아시아나항공,2050,2200,일반석,132700,2023-07-25,화,CJU,20
에어부산,2055,2210,할인석,54040,2023-07-25,화,CJU,20
아시아나항공,2055,2205,특가석,60700,2023-07-25,화,CJU,20
아시아나항공,2055,2205,할인석,72700,2023-07-25,화,CJU,20
에어부산,2055,2210,일반석,118700,2023-07-25,화,CJU,20
아시아나항공,2055,2205,일반석,132700,2023-07-25,화,CJU,20
제주항공,2105,2215,할인석,58600,2023-07-25,화,CJU,21
제주항공,2105,2215,일반석,119200,2023-07-25,화,CJU,21
진에어,2110,2220,할인석,58600,2023-07-25,화,CJU,21
제주항공,2110,2220,할인석,58600,2023-07-25,화,CJU,21
제주항공,2110,2220,일반석,119200,2023-07-25,화,CJU,21
진에어,2110,2220,일반석,119700,2023-07-25,화,CJU,21
대한항공,2115,2225,할인석,83700,2023-07-25,화,CJU,21
이스타항공,2115,2225,할인석,84600,2023-07-25,화,CJU,21
이스타항공,2115,2225,일반석,119600,2023-07-25,화,CJU,21
대한항공,2115,2225,일반석,129700,2023-07-25,화,CJU,21
진에어,2120,2230,할인석,58600,2023-07-25,화,CJU,21
제주항공,2120,2230,할인석,71600,2023-07-25,화,CJU,21
제주항공,2120,2230,일반석,119200,2023-07-25,화,CJU,21
진에어,2120,2230,일반석,119700,2023-07-25,화,CJU,21
이스타항공,2125,2235,할인석,84600,2023-07-25,화,CJU,21
이스타항공,2125,2235,일반석,119600,2023-07-25,화,CJU,21
에어서울,600,700,할인석,92600,2023-07-26,수,GMP,6
에어서울,600,700,일반석,99400,2023-07-26,수,GMP,6
진에어,605,720,할인석,90600,2023-07-26,수,GMP,6
진에어,605,720,일반석,119700,2023-07-26,수,GMP,6
이스타항공,610,720,할인석,89600,2023-07-26,수,GMP,6
아시아나항공,610,720,할인석,96700,2023-07-26,수,GMP,6
이스타항공,610,720,일반석,119600,2023-07-26,수,GMP,6
아시아나항공,610,720,일반석,132700,2023-07-26,수,GMP,6
이스타항공,615,725,할인석,89600,2023-07-26,수,GMP,6
진에어,615,725,할인석,90600,2023-07-26,수,GMP,6
제주항공,615,730,할인석,103600,2023-07-26,수,GMP,6
제주항공,615,730,일반석,119200,2023-07-26,수,GMP,6
이스타항공,615,725,일반석,119600,2023-07-26,수,GMP,6
진에어,615,725,일반석,119700,2023-07-26,수,GMP,6
티웨이항공,620,730,할인석,86710,2023-07-26,수,GMP,6
티웨이항공,620,730,일반석,118700,2023-07-26,수,GMP,6
제주항공,625,735,할인석,103600,2023-07-26,수,GMP,6
제주항공,625,735,일반석,119200,2023-07-26,수,GMP,6
아시아나항공,640,750,할인석,102700,2023-07-26,수,GMP,6
대한항공,640,750,할인석,106700,2023-07-26,수,GMP,6
대한항공,640,750,일반석,129700,2023-07-26,수,GMP,6
아시아나항공,640,750,일반석,132700,2023-07-26,수,GMP,6
에어부산,645,805,할인석,93260,2023-07-26,수,GMP,6
에어부산,645,805,일반석,118700,2023-07-26,수,GMP,6
이스타항공,650,755,할인석,95600,2023-07-26,수,GMP,6
이스타항공,650,755,일반석,119600,2023-07-26,수,GMP,6
하이에어,655,825,할인석,84700,2023-07-26,수,GMP,6
하이에어,655,825,일반석,118700,2023-07-26,수,GMP,6
티웨이항공,700,810,할인석,86710,2023-07-26,수,GMP,7
티웨이항공,700,810,일반석,118700,2023-07-26,수,GMP,7
제주항공,700,810,일반석,119200,2023-07-26,수,GMP,7
대한항공,700,810,일반석,129700,2023-07-26,수,GMP,7
에어부산,710,830,할인석,93260,2023-07-26,수,GMP,7
에어부산,710,830,일반석,118700,2023-07-26,수,GMP,7
대한항공,715,825,일반석,129700,2023-07-26,수,GMP,7
에어부산,725,835,할인석,93260,2023-07-26,수,GMP,7
아시아나항공,725,835,할인석,102700,2023-07-26,수,GMP,7
에어부산,725,835,일반석,118700,2023-07-26,수,GMP,7
아시아나항공,725,835,일반석,132700,2023-07-26,수,GMP,7
제주항공,740,850,일반석,119200,2023-07-26,수,GMP,7
에어부산,745,900,일반석,118700,2023-07-26,수,GMP,7
이스타항공,755,905,할인석,102600,2023-07-26,수,GMP,7
아시아나항공,755,905,할인석,114700,2023-07-26,수,GMP,7
이스타항공,755,905,일반석,119600,2023-07-26,수,GMP,7
아시아나항공,755,905,일반석,132700,2023-07-26,수,GMP,7
아시아나항공,820,935,일반석,132700,2023-07-26,수,GMP,8
대한항공,930,1040,일반석,129700,2023-07-26,수,GMP,9
티웨이항공,945,1055,일반석,117100,2023-07-26,수,GMP,9
이스타항공,950,1105,일반석,119600,2023-07-26,수,GMP,9
아시아나항공,1015,1125,일반석,132700,2023-07-26,수,GMP,10
진에어,1030,1145,일반석,119700,2023-07-26,수,GMP,10
이스타항공,1055,1205,할인석,108600,2023-07-26,수,GMP,10
티웨이항공,1055,1205,일반석,117100,2023-07-26,수,GMP,10
이스타항공,1055,1205,일반석,119600,2023-07-26,수,GMP,10
에어부산,1110,1230,할인석,111280,2023-07-26,수,GMP,11
에어부산,1110,1230,일반석,118700,2023-07-26,수,GMP,11
아시아나항공,1115,1225,일반석,132700,2023-07-26,수,GMP,11
제주항공,1130,1230,일반석,119200,2023-07-26,수,GMP,11
이스타항공,1140,1250,할인석,102600,2023-07-26,수,GMP,11
이스타항공,1140,1250,일반석,119600,2023-07-26,수,GMP,11
하이에어,1145,1315,특가석,100600,2023-07-26,수,GMP,11
티웨이항공,1145,1255,할인석,113000,2023-07-26,수,GMP,11
티웨이항공,1145,1255,일반석,118700,2023-07-26,수,GMP,11
하이에어,1145,1315,일반석,118700,2023-07-26,수,GMP,11
아시아나항공,1150,1305,일반석,132700,2023-07-26,수,GMP,11
제주항공,1215,1335,일반석,119200,2023-07-26,수,GMP,12
아시아나항공,1220,1335,할인석,114700,2023-07-26,수,GMP,12
아시아나항공,1220,1335,일반석,132700,2023-07-26,수,GMP,12
아시아나항공,1225,1335,할인석,114700,2023-07-26,수,GMP,12
아시아나항공,1225,1335,일반석,132700,2023-07-26,수,GMP,12
제주항공,1240,1350,일반석,119200,2023-07-26,수,GMP,12
티웨이항공,1250,1400,할인석,92410,2023-07-26,수,GMP,12
티웨이항공,1250,1400,일반석,118700,2023-07-26,수,GMP,12
이스타항공,1255,1405,할인석,95600,2023-07-26,수,GMP,12
이스타항공,1255,1405,일반석,119600,2023-07-26,수,GMP,12
아시아나항공,1300,1410,할인석,102700,2023-07-26,수,GMP,13
대한항공,1300,1410,일반석,129700,2023-07-26,수,GMP,13
아시아나항공,1300,1410,일반석,132700,2023-07-26,수,GMP,13
제주항공,1310,1420,할인석,110600,2023-07-26,수,GMP,13
제주항공,1310,1420,일반석,119200,2023-07-26,수,GMP,13
에어서울,1315,1425,할인석,92600,2023-07-26,수,GMP,13
에어서울,1315,1425,일반석,99400,2023-07-26,수,GMP,13
대한항공,1320,1430,일반석,129700,2023-07-26,수,GMP,13
제주항공,1330,1440,할인석,110600,2023-07-26,수,GMP,13
제주항공,1330,1440,일반석,119200,2023-07-26,수,GMP,13
대한항공,1330,1440,일반석,129700,2023-07-26,수,GMP,13
하이에어,1335,1505,특가석,74700,2023-07-26,수,GMP,13
하이에어,1335,1505,일반석,118700,2023-07-26,수,GMP,13
티웨이항공,1340,1450,특가석-환불불가,76700,2023-07-26,수,GMP,13
티웨이항공,1340,1450,할인석,81010,2023-07-26,수,GMP,13
이스타항공,1340,1450,할인석,89600,2023-07-26,수,GMP,13
티웨이항공,1340,1450,일반석,118700,2023-07-26,수,GMP,13
이스타항공,1340,1450,일반석,119600,2023-07-26,수,GMP,13
아시아나항공,1400,1510,할인석,90700,2023-07-26,수,GMP,14
아시아나항공,1400,1510,일반석,132700,2023-07-26,수,GMP,14
진에어,1415,1525,할인석,86600,2023-07-26,수,GMP,14
대한항공,1415,1525,할인석,118700,2023-07-26,수,GMP,14
진에어,1415,1525,일반석,119700,2023-07-26,수,GMP,14
대한항공,1415,1525,일반석,129700,2023-07-26,수,GMP,14
아시아나항공,1420,1530,할인석,90700,2023-07-26,수,GMP,14
아시아나항공,1420,1530,일반석,132700,2023-07-26,수,GMP,14
티웨이항공,1435,1545,할인석,81010,2023-07-26,수,GMP,14
티웨이항공,1435,1545,일반석,118700,2023-07-26,수,GMP,14
제주항공,1440,1550,할인석,96600,2023-07-26,수,GMP,14
제주항공,1440,1550,일반석,119200,2023-07-26,수,GMP,14
아시아나항공,1455,1605,할인석,84700,2023-07-26,수,GMP,14
아시아나항공,1455,1605,일반석,132700,2023-07-26,수,GMP,14
진에어,1500,1610,할인석,82600,2023-07-26,수,GMP,15
진에어,1500,1610,일반석,119700,2023-07-26,수,GMP,15
에어부산,1505,1615,할인석,77360,2023-07-26,수,GMP,15
아시아나항공,1505,1615,할인석,84700,2023-07-26,수,GMP,15
에어부산,1505,1615,일반석,118700,2023-07-26,수,GMP,15
아시아나항공,1505,1615,일반석,132700,2023-07-26,수,GMP,15
제주항공,1510,1620,할인석,89600,2023-07-26,수,GMP,15
대한항공,1510,1620,할인석,94700,2023-07-26,수,GMP,15
제주항공,1510,1620,일반석,119200,2023-07-26,수,GMP,15
대한항공,1510,1620,일반석,129700,2023-07-26,수,GMP,15
티웨이항공,1515,1625,할인석,76260,2023-07-26,수,GMP,15
티웨이항공,1515,1625,일반석,118700,2023-07-26,수,GMP,15
제주항공,1530,1640,할인석,103600,2023-07-26,수,GMP,15
제주항공,1530,1640,일반석,119200,2023-07-26,수,GMP,15
대한항공,1535,1645,할인석,89700,2023-07-26,수,GMP,15
대한항공,1535,1645,일반석,129700,2023-07-26,수,GMP,15
이스타항공,1540,1650,할인석,73600,2023-07-26,수,GMP,15
이스타항공,1540,1650,일반석,119600,2023-07-26,수,GMP,15
제주항공,1550,1705,할인석,96600,2023-07-26,수,GMP,15
제주항공,1550,1705,일반석,119200,2023-07-26,수,GMP,15
이스타항공,1555,1705,할인석,73600,2023-07-26,수,GMP,15
이스타항공,1555,1705,일반석,119600,2023-07-26,수,GMP,15
아시아나항공,1600,1710,할인석,78700,2023-07-26,수,GMP,16
아시아나항공,1600,1710,일반석,132700,2023-07-26,수,GMP,16
대한항공,1630,1740,할인석,83700,2023-07-26,수,GMP,16
대한항공,1630,1740,일반석,129700,2023-07-26,수,GMP,16
이스타항공,1635,1745,할인석,73600,2023-07-26,수,GMP,16
아시아나항공,1635,1750,할인석,78700,2023-07-26,수,GMP,16
이스타항공,1635,1745,일반석,119600,2023-07-26,수,GMP,16
아시아나항공,1635,1750,일반석,132700,2023-07-26,수,GMP,16
제주항공,1650,1805,할인석,81600,2023-07-26,수,GMP,16
제주항공,1650,1805,일반석,119200,2023-07-26,수,GMP,16
대한항공,1705,1815,특가석,77700,2023-07-26,수,GMP,17
대한항공,1705,1815,할인석,83700,2023-07-26,수,GMP,17
대한항공,1705,1815,일반석,129700,2023-07-26,수,GMP,17
티웨이항공,1725,1835,할인석,71510,2023-07-26,수,GMP,17
티웨이항공,1725,1835,일반석,118700,2023-07-26,수,GMP,17
에어부산,1735,1855,할인석,71000,2023-07-26,수,GMP,17
에어부산,1735,1855,일반석,118700,2023-07-26,수,GMP,17
대한항공,1750,1900,특가석,77700,2023-07-26,수,GMP,17
아시아나항공,1750,1900,할인석,78700,2023-07-26,수,GMP,17
대한항공,1750,1900,할인석,83700,2023-07-26,수,GMP,17
대한항공,1750,1900,일반석,129700,2023-07-26,수,GMP,17
아시아나항공,1750,1900,일반석,132700,2023-07-26,수,GMP,17
에어서울,1800,1910,할인석,67600,2023-07-26,수,GMP,18
에어서울,1800,1910,특가석,73800,2023-07-26,수,GMP,18
에어서울,1800,1910,일반석,119700,2023-07-26,수,GMP,18
티웨이항공,1810,1920,할인석,66760,2023-07-26,수,GMP,18
이스타항공,1810,1920,할인석,68600,2023-07-26,수,GMP,18
에어부산,1810,1920,할인석,68880,2023-07-26,수,GMP,18
티웨이항공,1810,1920,일반석,118700,2023-07-26,수,GMP,18
에어부산,1810,1920,일반석,118700,2023-07-26,수,GMP,18
이스타항공,1810,1920,일반석,119600,2023-07-26,수,GMP,18
제주항공,1815,1925,할인석,78600,2023-07-26,수,GMP,18
제주항공,1815,1925,일반석,119200,2023-07-26,수,GMP,18
대한항공,1820,1930,특가석,77700,2023-07-26,수,GMP,18
대한항공,1820,1930,할인석,83700,2023-07-26,수,GMP,18
대한항공,1820,1930,일반석,129700,2023-07-26,수,GMP,18
아시아나항공,1825,1935,할인석,72700,2023-07-26,수,GMP,18
아시아나항공,1825,1935,일반석,132700,2023-07-26,수,GMP,18
티웨이항공,1830,1940,할인석,66760,2023-07-26,수,GMP,18
티웨이항공,1830,1940,일반석,118700,2023-07-26,수,GMP,18
대한항공,1835,1945,할인석,83700,2023-07-26,수,GMP,18
대한항공,1835,1945,일반석,129700,2023-07-26,수,GMP,18
아시아나항공,1845,1955,할인석,72700,2023-07-26,수,GMP,18
아시아나항공,1845,1955,일반석,132700,2023-07-26,수,GMP,18
티웨이항공,1850,2000,할인석,66760,2023-07-26,수,GMP,18
티웨이항공,1850,2000,일반석,118700,2023-07-26,수,GMP,18
아시아나항공,1855,2005,할인석,72700,2023-07-26,수,GMP,18
아시아나항공,1855,2005,일반석,132700,2023-07-26,수,GMP,18
대한항공,1900,2010,할인석,89700,2023-07-26,수,GMP,19
대한항공,1900,2010,일반석,129700,2023-07-26,수,GMP,19
진에어,1905,2015,할인석,68600,2023-07-26,수,GMP,19
대한항공,1905,2015,일반석,106700,2023-07-26,수,GMP,19
진에어,1905,2015,일반석,119700,2023-07-26,수,GMP,19
제주항공,1910,2020,할인석,78600,2023-07-26,수,GMP,19
제주항공,1910,2020,일반석,119200,2023-07-26,수,GMP,19
